,购买金额,累计购买金额
10703,597.99,654.49
10704,253.16,2993.981
10705,413.45,3045.827
10706,32.99,3500.98
10707,924.87,2364.4
10708,89.98,812.98
10709,89.99,1617.258
10710,149.99,4468.96
10711,142.16,1016.66
10712,772.37,1413.187
10713,99.99,599.0
10714,140.0,3610.141
10715,116.99,451.98
10716,928.97,10228.21
10717,239.0,890.99
10718,108.47,0.0
10719,84.99,2880.97
10720,116.06,706.98
10721,102.96,1411.93
10722,151.98,0.0
10723,94.5,2832.77
10724,110.0,3780.635
10725,37.98,2886.644
10726,704.38,1025.61
10727,140.0,2110.97
10728,135.24,0.0
10729,1077.94,11597.9
10730,298.71,3305.981
10731,159.96,1963.623
10732,225.728,2703.611
10733,179.0,2453.96
10734,156.99,9069.176
10735,559.99,3813.797
10736,279.96,7925.072
10737,6550.94,8177.25
10738,62.37,2832.727
10739,78.98,697.35
10740,55.97,1794.1
10741,488.94,1180.58
10742,139.99,3632.855
10743,454.98,5125.014
10744,647.97,3605.74
10745,157.97,1019.57
10746,37.98,2000.94
10747,546.97,1338.89
10748,1375.83,3099.83
10749,280.0,3127.83
10750,853.32,1523.59
10751,997.99,1407.54
10752,549.79,11597.9
10753,369.99,1722.684
10754,680.17,569.98
10755,37.98,1337.98
10756,399.69,1780.48
10757,90.94,2468.91
10758,52.97,582.98
10759,449.98,3499.851
10760,1192.49,0.0
10761,118.76,1592.99
10762,849.93,4218.297
10763,119.99,1789.98
10764,933.82,1395.299
10765,428.99,2773.309
10766,19.99,1034.604
10767,140.0,1394.002
10768,40.99,1519.02
10769,772.97,5158.321
10770,538.97,400.99
10771,549.49,6451.888
10772,1289.17,1011.577
10773,421.29,487.98
10774,1233.97,1224.7
10775,321.41,3077.34
10776,219.98,7160.741
10777,77.08,721.45
10778,120.56,49.99
10779,938.95,3010.614
10780,647.39,3384.86
10781,88.97,2181.587
10782,1451.26,7730.292
10783,45.99,11287.46
10784,69.99,1047.99
10785,769.98,0.0
10786,96.96,664.919
10787,289.0,6.99
10788,259.97,2948.54
10789,164.99,0.0
10790,121.49,1514.371
10791,139.99,4075.547
10792,239.0,1027.39
10793,119.96,3421.78
10794,140.0,2384.97
10795,25.99,2178.137
10796,79.99,321.99
10797,442.97,598.577
10798,109.99,0.0
10799,472.63,10630.22
10800,41.98,7591.557
10801,34.99,0.0
10802,26.99,809.061
10803,22.99,1291.426
10804,2177.96,1460.98
10805,133.96,2995.98
10806,35.98,615.89
10807,97.97,2706.567
10808,66.98,679.88
10809,279.96,1316.544
10810,110.98,2168.511
10811,517.19,2551.997
10812,16.14,1116.724
10813,70.88,2.95
10814,174.54,1927.95
10815,644.98,1850.0
10816,27.99,2185.508
10817,1212.29,2076.24
10818,74.99,2912.119
10819,1440.48,1242.97
10820,1262.26,1125.894
10821,209.97,797.5
10822,69.99,10954.24
10823,44.98,1466.641
10824,66.98,577.9
10825,56.0,713.4
10826,290.84,2248.99
10827,21.99,1245.257
10828,279.73,2594.99
10829,228.99,1711.459
10830,80.66,1093.86
10831,1140.81,2844.03
10832,112.46,2709.61
10833,748.96,3681.3
10834,638.97,6299.97
10835,71.96,1019.184
10836,139.98,2918.606
10837,59.99,4124.731
10838,1855.33,2281.591
10839,2237.95,7831.97
10840,60.27,793.537
10841,265.96,314.99
10842,799.99,6158.414
10843,700.77,3470.835
10844,74.98,1693.4
10845,1994.0,23.99
10846,426.93,2294.2
10847,140.0,2742.627
10848,244.99,6692.161
10849,61.97,2387.788
10850,110.0,1386.962
10851,1167.04,4435.854
10852,382.91,2111.98
10853,812.36,1958.8
10854,37.99,3722.734
10855,49.0,5780.581
10856,26.99,0.0
10857,534.99,1197.98
10858,588.97,0.0
10859,648.95,3734.605
10860,27.99,11597.9
10861,61.98,2572.484
10862,15.99,1047.88
10863,1632.93,0.0
10864,98.97,6890.29
10865,559.98,898.99
10866,852.35,727.98
10867,29.99,0.0
10868,794.27,1592.61
10869,449.99,1002.7
10870,54.97,1554.407
10871,308.97,808.912
10872,192.12,3670.08
10873,1298.01,3317.771
10874,1.0,2516.94
10875,292.98,584.97
10876,59.99,19.98
10877,457.88,189.0
10878,87.26,993.8
10879,109.99,8.0
10880,1090.89,1633.314
10881,119.98,1932.0
10882,53.18,3027.55
10883,61.99,1318.001
10884,27.99,2582.95
10885,57.98,1585.611
10886,568.0,1270.2
10887,158.55,8213.92
10888,550.98,2643.982
10889,368.95,4803.821
10890,399.0,2025.734
10891,26.99,9.9
10892,360.87,4761.01
10893,93.56,862.674
10894,24.99,1770.96
10895,96.96,8207.969
10896,133.96,1729.97
10897,26.99,0.0
10898,279.99,2134.97
10899,897.97,996.96
10900,64.99,3446.641
10901,149.0,1055.344
10902,66.98,5215.892
10903,119.99,1740.97
10904,883.98,4875.75
10905,55.98,608.97
10906,664.98,2632.98
10907,149.97,11597.9
10908,584.98,2904.98
10909,17.99,1372.38
10910,358.48,2151.96
10911,39.98,5480.211
10912,55.97,99.0
10913,39.99,959.98
10914,62.99,249.0
10915,66.98,4168.284
10916,109.99,3479.227
10917,4.99,5863.946
10918,799.99,5943.501
10919,654.97,1067.38
10920,49.99,5614.254
10921,1331.96,2773.462
10922,192.007,1927.92
10923,109.97,2188.636
10924,61.18,1965.086
10925,1053.96,6128.861
10926,188.99,1526.43
10927,133.96,4907.92
10928,115.96,2990.07
10929,2179.88,2268.77
10930,89.99,5988.284
10931,1173.92,520.65
10932,164.97,0.0
10933,119.98,11597.9
10934,110.0,1352.78
10935,212.98,0.0
10936,703.87,3818.27
10937,75.96,2098.002
10938,1165.26,5425.701
10939,68.97,2645.942
10940,293.95,953.509
10941,314.97,3378.97
10942,123.98,0.0
10943,514.99,2637.776
10944,378.0,2436.17
10945,39.98,999.16
10946,14.99,1461.942
10947,674.97,1368.98
10948,378.35,2117.88
10949,2272.91,11026.827
10950,73.96,114.98
10951,1200.98,2359.611
10952,104.936,6887.11
10953,696.83,2418.7
10954,898.86,2342.82
10955,793.98,2065.86
10956,77.08,1198.061
10957,16.99,3210.012
10958,223.92,4950.07
10959,1523.98,858.72
10960,120.66,3112.8
10961,1117.94,3942.93
10962,821.39,11597.9
10963,1888.97,8739.07
10964,488.97,10635.729
10965,239.0,4568.501
10966,2265.4,3302.87
10967,219.99,520.99
10968,52.99,5340.98
10969,239.0,739.992
10970,54.99,5152.679
10971,239.0,881.282
10972,792.94,2328.91
10973,31.98,855.544
10974,167.98,809.43
10975,317.44,9001.618
10976,89.97,514.98
10977,93.96,3547.85
10978,349.99,1181.98
10979,2553.79,9585.912
10980,434.98,2002.99
10981,78.98,2626.494
10982,517.54,1125.23
10983,1.98,563.99
10984,12.99,993.25
10985,88.95,1329.527
10986,52.98,663.99
10987,55.97,1981.701
10988,24.99,484.587
10989,107.97,331.53
10990,95.36,1067.99
10991,239.0,529.96
10992,338.98,10113.871
10993,64.99,4689.082
10994,66.98,1892.93
10995,23.99,0.0
10996,49.98,3525.77
10997,82.76,3154.57
10998,33.99,779.467
10999,27.99,11.8
11000,36.98,2570.494
11001,140.0,3287.584
11002,55.97,174.95
11003,142.36,160.94
11004,362.653,1005.99
11005,125.94,0.0
11006,143.98,7760.157
11007,200.96,5.99
11008,45.98,59.0
11009,299.99,1100.557
11010,342.89,693.977
11011,279.96,8944.94
11012,99.99,993.4
11013,1899.99,2854.096
11014,53.97,1606.44
11015,19.99,3109.41
11016,74.97,0.0
11017,441.96,439.99
11018,119.99,3668.57
11019,364.98,1433.154
11020,1145.77,2052.444
11021,1039.26,1617.674
11022,52.97,64.99
11023,66.98,820.577
11024,249.99,0.0
11025,49.98,11597.9
11026,2277.92,4821.176
11027,73.96,1467.76
11028,61.18,1497.03
11029,299.99,1543.104
11030,644.58,3829.97
11031,1160.12,2440.692
11032,185.55,4.95
11033,798.0,0.99
11034,1632.38,11597.9
11035,30.99,762.03
11036,96.96,1546.137
11037,151.99,1484.87
11038,53.98,1805.499
11039,449.99,7977.265
11040,133.96,1014.95
11041,287.8,0.0
11042,279.98,0.0
11043,965.94,0.0
11044,454.98,0.0
11045,282.73,2800.46
11046,26.99,15.97
11047,64.99,12.99
11048,30.99,173.85
11049,119.99,5327.094
11050,75.96,4142.831
11051,101.91,3728.672
11052,328.99,10342.761
11053,488.97,2605.166
11054,1347.44,11597.9
11055,39.0,1228.0
11056,526.03,5543.799
11057,98.0,4648.774
11058,66.98,62.95
11059,771.98,2919.4
11060,1171.52,2899.037
11061,19.99,4385.244
11062,50.98,88.99
11063,119.99,1346.98
11064,1228.98,2883.91
11065,487.97,1339.91
11066,140.0,1018.99
11067,83.97,5381.019
11068,445.88,1742.22
11069,293.98,1145.1
11070,107.94,1185.25
11071,307.98,1385.25
11072,305.99,5166.815
11073,239.0,481.99
11074,424.98,1410.467
11075,83.97,4384.85
11076,1497.62,2373.97
11077,33.98,5.9
11078,170.99,1873.37
11079,449.99,6955.492
11080,42.99,0.0
11081,59.96,964.43
11082,2062.58,6998.284
11083,773.1,934.98
11084,97.97,1152.584
11085,149.99,609.614
11086,436.98,1224.047
11087,339.98,1296.807
11088,295.18,2426.16
11089,73.98,2064.294
11090,85.97,396.99
11091,140.0,2266.464
11092,899.97,1693.94
11093,119.99,1332.499
11094,389.98,1743.484
11095,33.98,0.0
11096,89.0,1100.002
11097,538.97,1281.98
11098,82.98,1072.35
11099,162.98,2446.11
11100,718.95,3179.627
11101,29.99,671.94
11102,1071.97,129.99
11103,527.98,2026.188
11104,1645.63,2012.661
11105,1.0,1926.41
11106,99.99,4802.0
11107,9.99,0.0
11108,98.97,1830.835
11109,1208.77,3452.252
11110,115.99,3746.37
11111,30.99,3169.627
11112,111.96,902.519
11113,149.99,728.0
11114,379.99,5423.31
11115,235.51,977.8
11116,449.99,1292.621
11117,209.98,960.99
11118,96.96,5638.94
11119,138.98,2916.838
11120,597.24,6476.564
11121,206.98,3037.8
11122,22.99,3210.42
11123,19.99,1299.562
11124,212.89,2622.667
11125,365.96,1299.2
11126,52.97,1327.86
11127,97.98,667.99
11128,239.0,3387.834
11129,767.95,6658.53
11130,701.87,2726.604
11131,169.92,8586.711
11132,239.0,846.31
11133,82.27,144.94
11134,1094.97,787.98
11135,499.99,1719.557
11136,81.97,0.0
11137,596.95,6642.65
11138,33.98,3504.074
11139,145.97,1111.23
11140,912.96,1028.99
11141,79.98,2480.048
11142,29.98,973.94
11143,354.97,2075.842
11144,120.56,874.376
11145,699.0,3041.19
11146,169.99,723.99
11147,239.0,374.0
11148,90.15,2347.92
11149,78.98,4532.042
11150,36.98,592.6
11151,57.98,1365.139
11152,31.99,1069.642
11153,228.99,8.0
11154,239.0,861.99
11155,1655.97,658.46
11156,43.19,930.98
11157,20.99,3806.632
11158,89.99,733.98
11159,100.76,1440.94
11160,859.98,739.0
11161,279.96,2056.971
11162,97.97,6132.857
11163,641.03,3714.49
11164,59.99,1060.98
11165,1302.28,5503.98
11166,482.16,2182.517
11167,75.96,774.56
11168,638.96,2444.97
11169,1700.67,3271.83
11170,788.62,3269.088
11171,299.0,0.0
11172,880.95,3731.702
11173,209.94,2565.567
11174,122.36,3141.477
11175,239.0,3041.026
11176,158.94,5102.95
11177,1395.3,1982.104
11178,56.0,3933.563
11179,39.99,5569.46
11180,817.2,1565.6
11181,527.97,1954.172
11182,333.95,11597.9
11183,10.99,138.99
11184,39.0,6509.939
11185,179.99,459.99
11186,257.62,744.98
11187,199.0,1495.48
11188,31.99,37.98
11189,1898.57,1485.47
11190,139.96,1639.27
11191,36.98,1595.22
11192,61.18,2391.509
11193,97.97,797.97
11194,220.82,505.98
11195,355.73,2291.54
11196,519.98,7196.184
11197,348.95,823.77
11198,1244.34,685.75
11199,862.96,11597.9
11200,169.98,803.99
11201,1609.84,11597.9
11202,20.89,3460.534
11203,588.97,665.99
11204,459.37,4631.292
11205,489.99,1206.59
11206,314.9,4940.99
11207,75.96,4425.92
11208,349.01,1524.99
11209,489.93,10462.778
11210,588.97,1465.98
11211,180.98,2189.2
11212,71.18,0.0
11213,1140.95,1156.94
11214,478.0,7194.032
11215,98.98,562.56
11216,93.82,8.85
11217,399.99,1885.95
11218,165.98,2134.658
11219,53.18,1119.98
11220,116.06,1138.21
11221,599.99,3558.647
11222,64.99,3765.476
11223,439.0,5797.091
11224,239.0,3260.46
11225,209.97,11597.9
11226,109.99,1054.302
11227,37.98,998.5
11228,379.99,2777.704
11229,525.58,3414.98
11230,222.96,6337.577
11231,606.98,882.49
11232,688.97,6325.66
11233,268.49,1517.267
11234,61.99,2520.754
11235,71.18,1479.03
11236,379.96,1916.5
11237,96.96,966.044
11238,1775.97,3229.272
11239,399.99,1325.98
11240,372.97,0.0
11241,239.0,3578.487
11242,197.94,1988.845
11243,349.95,0.0
11244,119.95,100.72
11245,783.98,5635.31
11246,30.99,1484.34
11247,359.0,6024.866
11248,199.0,610.591
11249,69.99,1497.8
11250,239.0,7729.915
11251,56.13,1644.98
11252,124.96,5469.83
11253,57.98,889.08
11254,277.97,480.99
11255,167.98,1801.8
11256,97.97,860.192
11257,399.99,2874.971
11258,49.99,4140.404
11259,1277.96,2582.05
11260,743.46,3360.96
11261,292.47,1083.329
11262,123.95,1869.4
11263,638.99,2609.329
11264,1399.95,1685.98
11265,2346.32,2948.99
11266,84.99,3855.338
11267,823.19,1320.744
11268,1080.59,2368.86
11269,493.97,3025.38
11270,116.06,2185.934
11271,370.37,6891.672
11272,34.99,0.0
11273,646.79,6963.123
11274,675.98,986.99
11275,101.95,1669.226
11276,617.27,906.99
11277,30.99,1951.93
11278,664.0,1048.52
11279,59.98,879.27
11280,100.98,3911.569
11281,195.3,783.01
11282,655.74,4410.989
11283,168.98,4875.03
11284,144.98,1586.06
11285,655.4,11597.9
11286,94.99,2277.93
11287,138.99,6554.26
11288,447.99,2813.26
11289,97.97,1602.459
11290,39.98,793.439
11291,116.96,2932.963
11292,79.17,2594.571
11293,2048.58,2807.96
11294,405.68,978.98
11295,239.0,1933.99
11296,264.244,1192.61
11297,97.97,1119.82
11298,89.0,3615.743
11299,89.99,1004.98
11300,79.96,11597.9
11301,90.48,1151.674
11302,1141.07,1671.262
11303,29.99,789.0
11304,438.96,134.97
11305,112.97,1078.079
11306,36.98,647.945
11307,78.98,1167.371
11308,36.98,2338.972
11309,99.96,2481.0
11310,338.97,539.65
11311,588.97,11.94
11312,723.99,2644.0
11313,49.98,49.99
11314,278.95,509.0
11315,105.96,1194.571
11316,568.97,1146.98
11317,359.98,2145.81
11318,79.98,565.99
11319,195.48,1738.5
11320,129.0,3440.163
11321,490.62,3227.463
11322,1061.38,0.0
11323,108.48,1915.95
11324,86.97,4193.224
11325,707.97,3391.718
11326,239.0,2943.87
11327,25.99,640.98
11328,637.97,6687.454
11329,36.79,2434.07
11330,645.26,1919.262
11331,88.17,844.46
11332,140.0,1799.634
11333,192.99,5917.84
11334,48.98,1055.15
11335,1036.24,887.99
11336,129.0,1827.08
11337,229.99,676.4
11338,1050.57,2310.999
11339,96.96,707.456
11340,24.99,4562.579
11341,922.91,5783.564
11342,239.0,3706.599
11343,142.171,1931.99
11344,86.96,2171.641
11345,289.98,5372.883
11346,35.99,141.74
11347,46.98,7235.171
11348,839.99,3307.294
11349,169.99,375.49
11350,136.99,3376.21
11351,372.39,911.527
11352,75.96,664.35
11353,512.96,11597.9
11354,1613.96,1996.804
11355,91.99,44.55
11356,149.99,1435.0
11357,139.95,2211.624
11358,629.99,912.119
11359,39.99,7241.914
11360,816.09,1810.0
11361,38.98,701.91
11362,40.99,1501.561
11363,298.0,562.99
11364,68.97,1077.0
11365,35.99,2889.571
11366,1355.21,3973.88
11367,214.99,2367.77
11368,199.99,4332.276
11369,1550.26,7697.287
11370,269.76,4186.591
11371,199.99,11597.9
11372,828.96,2991.202
11373,134.99,3116.78
11374,1103.97,11282.394
11375,799.95,9735.592
11376,754.98,2980.99
11377,341.75,3064.664
11378,392.99,5001.544
11379,396.99,4806.552
11380,15.99,2351.277
11381,313.93,1983.264
11382,2043.48,5681.543
11383,3279.79,4445.604
11384,549.89,4841.352
11385,586.6,0.0
11386,597.97,1577.97
11387,149.94,3349.612
11388,41.03,1356.627
11389,93.07,1631.157
11390,73.96,2515.46
11391,179.98,3658.547
11392,1277.98,3746.989
11393,942.97,4011.372
11394,93.96,149.0
11395,33.99,1368.577
11396,449.99,1284.0
11397,88.3,4031.96
11398,33.98,250.88
11399,129.99,4989.757
11400,21.99,862.077
11401,69.99,1882.97
11402,179.89,6614.111
11403,199.0,2160.08
11404,139.95,834.35
11405,239.0,1913.477
11406,634.97,7974.966
11407,210.86,664.509
11408,1062.6,4282.071
11409,52.97,1709.319
11410,66.98,713.99
11411,608.96,6759.27
11412,54.99,1477.9
11413,659.97,3517.627
11414,79.96,2878.54
11415,89.99,236.0
11416,129.0,698.83
11417,299.99,1522.57
11418,1081.92,7970.364
11419,78.98,1027.537
11420,677.15,3842.434
11421,587.97,11597.9
11422,461.59,74.0
11423,87.26,3706.796
11424,43.19,1225.057
11425,329.0,4607.591
11426,175.98,4424.982
11427,239.0,2267.459
11428,157.95,2948.798
11429,625.98,7799.95
11430,69.99,4227.993
11431,77.98,1235.461
11432,897.99,1556.48
11433,120.66,0.0
11434,69.09,4355.954
11435,1379.2,8721.32
11436,204.98,2640.674
11437,64.98,1394.337
11438,66.98,2127.161
11439,91.97,4982.87
11440,66.49,763.98
11441,143.99,1699.164
11442,61.98,89.93
11443,89.07,6.9
11444,129.0,4111.862
11445,748.13,2413.084
11446,577.94,1310.0
11447,120.94,902.99
11448,79.99,1005.27
11449,31.99,0.0
11450,289.95,1583.5
11451,79.97,1479.366
11452,413.9,3917.782
11453,53.97,1708.676
11454,111.96,1809.449
11455,111.96,1329.6
11456,418.11,2108.75
11457,478.97,577.83
11458,1303.81,1416.23
11459,1132.15,3317.992
11460,39.98,1856.855
11461,729.99,1560.297
11462,43.19,3176.321
11463,79.99,1053.98
11464,17.99,1385.96
11465,670.0,1130.99
11466,73.16,911.6
11467,67.98,1661.171
11468,248.0,1524.947
11469,140.0,552.98
11470,179.98,3577.415
11471,17.99,726.324
11472,105.44,11597.9
11473,69.99,1559.46
11474,60.28,1523.107
11475,78.98,94.98
11476,841.86,794.0
11477,110.97,3076.719
11478,5155.8,11597.9
11479,2630.89,3364.044
11480,30.99,1297.211
11481,625.22,1376.709
11482,2828.0,0.0
11483,59.98,0.0
11484,59.99,8462.179
11485,142.36,0.0
11486,43.19,1715.661
11487,35.98,738.98
11488,269.99,1878.99
11489,115.6,1878.01
11490,149.99,459.01
11491,69.99,770.6
11492,140.99,1004.002
11493,127.96,1287.1
11494,838.97,511.99
11495,418.96,1678.99
11496,144.6,5978.248
11497,239.0,957.0
11498,59.99,1335.16
11499,539.99,1688.29
11500,165.98,9627.533
11501,1775.98,5853.781
11502,219.99,5192.553
11503,66.98,7426.465
11504,223.82,1101.62
11505,129.0,2708.644
11506,62.98,3109.994
11507,24.98,618.01
11508,143.96,1318.621
11509,97.95,1587.013
11510,39.98,2448.5
11511,140.0,2560.201
11512,31.99,1390.0
11513,385.94,11597.9
11514,538.98,0.0
11515,36.98,881.95
11516,329.99,5384.491
11517,369.99,2333.574
11518,55.97,994.0
11519,15.99,3319.99
11520,87.99,50.35
11521,23.99,888.821
11522,65.98,1122.816
11523,35.98,1598.412
11524,44.99,2136.519
11525,144.98,3456.63
11526,799.98,3178.97
11527,1639.98,4868.115
11528,99.99,1230.67
11529,978.97,0.0
11530,28.99,179.0
11531,27.99,1471.78
11532,87.26,1231.4
11533,239.0,5524.156
11534,737.97,589.38
11535,1102.3,1218.53
11536,25.19,4784.819
11537,140.0,983.16
11538,114.99,1637.772
11539,177.18,353.98
11540,59.98,0.0
11541,998.45,3396.368
11542,133.96,1887.98
11543,668.26,4022.437
11544,358.95,490.99
11545,96.97,854.614
11546,119.99,872.37
11547,308.99,1503.0
11548,605.96,22.99
11549,219.98,2359.85
11550,793.99,1497.56
11551,229.19,3785.84
11552,299.99,5156.682
11553,499.99,2010.88
11554,64.78,1633.601
11555,2283.99,8.99
11556,140.0,4740.331
11557,201.97,2070.99
11558,299.97,6433.484
11559,140.0,1099.99
11560,49.99,4361.871
11561,588.97,2601.81
11562,19.98,3072.832
11563,59.99,931.547
11564,1007.44,2870.079
11565,190.8,59.0
11566,318.24,826.45
11567,304.98,2295.581
11568,290.93,441.77
11569,162.95,7442.181
11570,588.97,2081.98
11571,829.05,3064.879
11572,49.99,0.0
11573,379.99,1815.99
11574,29.99,1903.9
11575,1027.97,7341.095
11576,156.99,1104.72
11577,682.98,591.587
11578,20.99,1482.632
11579,239.0,2387.99
11580,512.97,3844.01
11581,145.14,3617.797
11582,89.17,939.63
11583,1495.96,2489.98
11584,77.08,1945.159
11585,263.98,4361.734
11586,608.96,2584.95
11587,688.97,1965.564
11588,99.99,2518.342
11589,39.99,1542.46
11590,135.43,580.68
11591,738.97,384.99
11592,88.99,2348.321
11593,239.0,1978.79
11594,239.0,3070.69
11595,256.6,698.97
11596,2003.37,830.0
11597,61.18,3038.436
11598,140.0,1806.504
11599,55.98,3368.561
11600,239.0,2484.331
11601,200.94,3374.078
11602,239.0,475.99
11603,85.99,4397.611
11604,787.97,1180.48
11605,429.99,10138.133
11606,15.99,3516.787
11607,129.95,1713.98
11608,517.18,1098.0
11609,21.99,1806.5
11610,4.99,0.0
11611,43.18,1211.654
11612,168.99,11597.9
11613,175.98,10.85
11614,64.99,446.99
11615,52.98,993.99
11616,1038.94,4721.83
11617,27.99,1357.379
11618,140.0,6014.5
11619,179.97,2222.994
11620,195.99,3531.39
11621,433.98,85.89
11622,143.96,5857.121
11623,590.26,540.59
11624,79.96,1460.594
11625,49.59,2264.52
11626,83.97,2933.96
11627,174.97,699.0
11628,239.0,3540.067
11629,33.99,583.587
11630,395.96,1314.95
11631,105.96,992.47
11632,54.97,241.9
11633,111.96,4316.062
11634,132.98,2166.96
11635,357.98,640.98
11636,971.26,1178.0
11637,55.98,1701.41
11638,2891.98,8435.262
11639,182.36,1417.97
11640,128.96,2348.761
11641,488.97,11597.9
11642,1291.42,634.08
11643,758.96,0.0
11644,718.93,1372.82
11645,336.97,1235.5
11646,151.99,139.0
11647,35.98,1425.214
11648,19.99,678.0
11649,75.96,435.26
11650,708.53,1457.674
11651,49.97,5956.496
11652,399.99,2982.053
11653,366.017,737.98
11654,37.98,4296.59
11655,5.99,0.0
11656,23.98,4960.632
11657,168.3,1767.39
11658,199.0,7602.517
11659,33.98,1915.244
11660,499.99,2706.626
11661,23.99,0.0
11662,35.98,3187.97
11663,211.943,8.79
11664,30.99,1765.0
11665,16.99,1457.01
11666,159.0,461.99
11667,139.96,1941.28
11668,399.99,647.817
11669,153.96,755.574
11670,133.96,2163.66
11671,69.99,1509.65
11672,113.99,2393.914
11673,109.98,713.03
11674,634.99,1257.99
11675,169.97,2065.885
11676,440.98,2324.16
11677,794.96,3760.1
11678,246.408,3019.04
11679,47.68,869.99
11680,129.0,2377.88
11681,149.99,0.0
11682,247.95,0.0
11683,1133.97,11597.9
11684,141.58,1652.99
11685,161.15,1437.644
11686,69.99,4121.23
11687,419.99,809.97
11688,27.99,89.99
11689,43.19,2074.71
11690,19.99,1760.611
11691,201.99,11597.9
11692,1218.0,470.99
11693,2624.99,11597.9
11694,638.97,3031.76
11695,1296.26,11597.9
11696,588.97,2623.03
11697,649.0,3485.49
11698,44.98,2682.035
11699,88.17,6540.506
11700,699.0,11597.9
11701,1074.0,2060.58
11702,143.404,2008.96
11703,53.18,5.9
11704,138.94,408.78
11705,59.99,1530.262
11706,53.99,747.47
11707,70.98,759.98
11708,164.33,3278.21
11709,95.97,6.99
11710,95.97,1027.227
11711,59.99,515.99
11712,361.37,3940.129
11713,50.97,3998.7
11714,179.99,4145.59
11715,59.99,547.587
11716,109.95,709.14
11717,69.97,5611.002
11718,87.26,1730.587
11719,36.98,68.93
11720,299.0,3323.977
11721,71.18,1579.702
11722,318.99,3964.927
11723,89.07,2089.904
11724,36.98,471.91
11725,12.99,0.0
11726,75.99,2.95
11727,699.99,618.99
11728,87.99,1990.94
11729,129.0,987.2
11730,179.98,1642.62
11731,527.98,6670.37
11732,49.99,1665.43
11733,289.2,1367.96
11734,2688.0,5732.302
11735,1299.97,5357.345
11736,199.97,3404.201
